,Sphere,Rastrigin,Ackley,Griewank,Schwefel P2.22,Rosenbrock,Sehwwefel P2.21,Quartic,Schwefel P1.2,Penalized 1,Penalized 2,Schwefel P2.26,Step,Kowalik,Shekel Foxholes,Goldstein-Price,Shekel 5,Branin,Hartmann 3,Shekel 7,Shekel 10,Six-Hump Camel-Back,Hartmann 6,Zakharov,Sum Squares,Alpine,Michalewicz,Exponential,Schaffer,Bent Cigar,Bohachevsky 1,Elliptic,Drop Wave,Cosine Mixture,Ellipsoidal,Levy and Montalvo 1
0,67173.35092656316,174.59557021246292,20.686825922375732,618.1993046185132,4.213908053559704e+27,241152434.63599163,87.70245363385669,127.64756063388286,141627.5113920941,579237537.7332337,1166374389.3263307,-2088.9060467695554,65642.3,0.2860342139226371,135.76476755086668,65.4524828942394,-0.5144034514227269,1.7985543029911153,-3.227152640152489,-0.7415205370031223,-0.5529128031635026,0.2378067936164476,-1.5323446340599873,1949041273.6959577,9929.605759146485,63.40219938576837,-1.0579248523627276,-0.03593631747922043,0.33315247186597496,66190401416.39317,131.33191032393415,1559.4012235456946,-0.6111480640297348,6.629657910955614,11572.9401590175,23.500115872094938
1,33914.6414330262,89.85150041260526,19.42464257793706,320.1396189683726,8.235496884974668e+22,69118416.05021288,68.01639352541079,33.6726601960191,82556.85426167003,98144067.12325068,254103384.82349873,-2278.9696526481653,33573.24,0.08270719690458128,17.165188023200425,20.002658656680516,-0.8958689673146726,1.056857666723267,-3.5385661342631045,-1.044249588565539,-0.8877886626906037,-0.6517864695707952,-2.1071480581821342,1449463768.0599046,4968.958268517703,49.26475635884788,-1.4624069235620019,-0.1808997270374673,0.18881461130103452,33624531944.568153,19.764251709758717,666.6021585757604,-0.7798443047221808,3.275891191228249,8639.468547007426,12.872479271371242
2,18576.850852047864,47.39277978161693,17.801593035046707,172.87148202392203,5.592602955666612e+18,28218543.733645163,58.51937665197534,13.961202759583696,49241.74543400338,28338477.573379725,90314991.75768599,-2363.9023802672164,18316.52,0.04008152423670458,12.306928549238018,10.027755242676998,-1.404355297046254,0.6725122726243711,-3.6811070726013937,-1.5001653263474537,-1.3181266375458105,-0.9249840095460883,-2.5576004757219106,342355653.8749423,2577.5053732225374,37.79641970034803,-1.655909225667097,-0.40210569483786046,0.11346175215693888,18382848056.45125,5.726590340992616,287.5993970184986,-0.8861822325635491,1.632622995338958,6786.1519765884705,7.611578107342118
3,17639.77481748337,45.68877771224505,17.628538639336693,166.873118709183,3.733306647897802e+17,24855149.894562367,54.58679173158507,11.852732197246846,41200.638025693625,18886002.996630624,69887424.10860156,-2520.4966151544954,17395.24,0.026532535301917633,10.179922681158876,5.837235104051677,-1.8726954867014378,0.5734104286889657,-3.7470463999748427,-2.171417716586212,-1.852162112121801,-0.9835286082572102,-2.852539351659459,15373256.382165287,2486.218732657755,36.051671421189965,-1.7259150456388008,-0.4215461866859798,0.07419426426084817,17588963093.088886,3.7046520045760976,254.6254198869093,-0.9158942502273122,1.541309891438133,5866.310769408905,6.977639284994643
4,14912.415365766448,39.346521238427314,17.075086769484273,141.053927895084,2.7672994628757004e+16,18821449.995086253,51.62815431284382,8.72876692484753,36397.81728008272,11895495.022400497,49905108.52142801,-2771.590395579669,15001.86,0.01873835904663969,9.443967597123027,5.107957131873638,-2.47939754376268,0.46757220034436536,-3.7871995853030342,-2.7599901670696774,-2.4561508873532443,-0.995870300492292,-3.0101321705996575,2181.6265939950476,2100.246258288378,35.004990319789506,-1.7450630325098135,-0.47414064734761346,0.056485420378369504,14829222516.73913,2.4956423377622694,195.92804635421692,-0.9313648084085626,1.328510492698078,5285.246528654564,6.373799517983551
5,13310.93484449164,34.80476213815911,16.574081245394225,122.30417697229636,1.1459196055300648e+16,14259279.316494877,48.92938228837356,6.710603974985052,32379.877336868944,8560999.116319317,37249473.2316325,-2914.0875607510084,13366.44,0.013980637093488981,8.342788026392014,4.677574302447235,-3.0481375746915136,0.44154455050083063,-3.819173348926304,-3.208632512101949,-3.0085289002732893,-1.0070368778673657,-3.084902093173865,532.0154827649144,1836.1644213143163,33.75828758053185,-1.7795025864610636,-0.510154317472179,0.04386417843265946,13293324305.337227,1.2688728733348784,165.87900852419037,-0.9368009557192927,1.1270909774464695,4491.033822162178,5.87266647617745
6,11816.940234132568,31.034300598375438,16.189017216482988,109.37329248725993,6289183450131169.0,11911076.576058084,45.84330429046803,5.6442840868627595,30194.454795327605,6350595.278786041,26877471.48244784,-3015.083893793252,11967.9,0.01065929795362791,7.833248851679945,4.341427005795513,-3.530886383472071,0.4207683628763577,-3.8324669544909415,-3.850246681625854,-3.403789007752506,-1.0170886057983353,-3.142319292036719,495.86260206421116,1621.8707457451926,31.994414657447024,-1.790002358428475,-0.5530479672988197,0.037121915757676635,11798007658.879734,0.9768906992008917,141.29740922661352,-0.9383603553624283,0.937245999008251,3923.780214088196,5.445467858071977
7,10828.904635119776,27.916768000180046,15.818025089047348,102.51600353491602,3988840891651983.5,10284275.43699189,43.92514676150924,4.847457060797683,27951.022123570427,4869804.732606036,21145288.648916747,-3117.346304267735,10841.22,0.00913764841570906,7.578538649289788,4.235424967279125,-4.029344099209858,0.408404866451512,-3.8363296263494173,-4.2316348132337405,-3.6741858660803883,-1.0215740676600593,-3.1859345355245043,486.52670966654847,1484.7059081355453,31.17882122476929,-1.7934796030258837,-0.5847754415750103,0.03094286383978333,10577788700.978212,0.760641952339836,123.30815985859986,-0.942644025119208,0.7951617034583919,3448.3865273903566,5.008466823615961
8,9444.682169077716,25.338391399878397,15.405136329420415,91.74261091782999,3205456291485279.5,8217992.400163155,41.93949392456176,4.148109490107579,25926.114381038977,3729943.0829296536,17390519.225011006,-3309.57980915658,9943.4,0.007547396304579167,7.321200587056914,4.148812719707653,-4.446971098696264,0.4046842642228684,-3.8404739366822116,-4.7792481232308175,-3.9434213033758465,-1.0259297194666934,-3.206468278074076,470.29915484628924,1327.854161510429,29.86702907726738,-1.7966577783067037,-0.6190789340286915,0.027118949902046142,9527144088.812613,0.6468677660435301,105.76157497250615,-0.9447884610836322,0.69425644741467,3012.1377668116997,4.561756019118419
9,8799.410200649436,22.2035224081411,15.078131685928081,81.54147879698944,2776179599865323.5,7030571.277436694,40.813772617594495,3.631504862774636,25110.229476549357,2728809.5226100893,13145205.410491647,-3427.2779391473186,8762.2,0.006483965939302429,6.931041420777231,4.125106950873925,-4.766283508744604,0.4018179885479144,-3.842731953989177,-5.097627084019694,-4.134335775929111,-1.0272808761047738,-3.2231652936956645,455.89983902793904,1177.4670589840252,28.933921726651626,-1.7987110638326658,-0.6431874155539802,0.023628205710585996,8536429062.811688,0.4654136049516873,93.56783005660182,-0.9465875349235171,0.588997274844575,2620.3988644925003,4.264957549073747
